system:index,A00_2025,A01_2025,A02_2025,A03_2025,A04_2025,A05_2025,A06_2025,A07_2025,A08_2025,A09_2025,A10_2025,A11_2025,A12_2025,A13_2025,A14_2025,A15_2025,A16_2025,A17_2025,A18_2025,A19_2025,A20_2025,A21_2025,A22_2025,A23_2025,A24_2025,A25_2025,A26_2025,A27_2025,A28_2025,A29_2025,A30_2025,A31_2025,A32_2025,A33_2025,A34_2025,A35_2025,A36_2025,A37_2025,A38_2025,A39_2025,A40_2025,A41_2025,A42_2025,A43_2025,A44_2025,A45_2025,A46_2025,A47_2025,A48_2025,A49_2025,A50_2025,A51_2025,A52_2025,A53_2025,A54_2025,A55_2025,A56_2025,A57_2025,A58_2025,A59_2025,A60_2025,A61_2025,A62_2025,A63_2025,Plot,.geo
13_0,-0.019930795847750864,-0.1085121107266436,0.08882737408688965,-0.10340638216070744,-0.21413302575932336,-0.09356401384083046,0.09842368319876971,0.13588619761630144,0.024605920799692427,0.05173394848135333,-0.010396001537870049,0.008858131487889272,-0.2519646289888504,0.044844290657439445,-0.05911572472126105,0.07972318339100345,-0.012056901191849288,-0.024605920799692427,-0.14173010380622836,0.09356401384083046,-0.2069357939254133,0.2288965782391388,0.2288965782391388,0.022206843521722412,0.07111111111111111,0.08421376393694734,0.17279507881584008,-0.13016532103037293,-0.2519646289888504,0.28444444444444444,0.03844675124951941,0.017777777777777778,-0.06698961937716265,-0.044844290657439445,0.1085121107266436,-0.05911572472126105,-0.2069357939254133,0.05536332179930796,0.15378700499807765,-0.2069357939254133,0.08421376393694734,-0.15378700499807765,-0.11909265667051133,0.36472126105344094,-0.16633602460592078,0.024605920799692427,-0.07535563244905807,-0.007443291041906958,-0.0271280276816609,-0.022206843521722412,0.03254133025759323,0.01574778931180315,0.0015378700499807767,0.0629911572472126,0.10340638216070744,0.15378700499807765,0.041584006151480196,-0.029773164167627833,-0.017777777777777778,-0.14173010380622836,-0.006151480199923107,-0.002214532871972318,0.019930795847750864,0.08882737408688965,T14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64357160851847,12.336713687350525]}"
14_0,0.10340638216070744,-0.16000000000000003,0.09842368319876971,0.024605920799692427,-0.07535563244905807,-0.06698961937716265,-0.04822760476739715,0.041584006151480196,-0.029773164167627833,0.11909265667051133,0.041584006151480196,0.13588619761630144,-0.3839138792772011,0.01384083044982699,-0.09356401384083046,-0.03254133025759323,-0.05536332179930796,0.03543252595155709,-0.17279507881584008,0.0629911572472126,-0.16000000000000003,0.12456747404844293,0.3278123798539023,0.05911572472126105,-0.01574778931180315,-0.008858131487889272,0.10340638216070744,-0.1085121107266436,-0.2364628988850442,0.1929104190695886,0.07535563244905807,-0.01384083044982699,0.01384083044982699,-0.09356401384083046,0.029773164167627833,-0.017777777777777778,-0.13016532103037293,-0.11909265667051133,0.0629911572472126,-0.2599000384467512,0.08882737408688965,-0.13016532103037293,-0.07972318339100345,0.39369473279507883,-0.008858131487889272,-0.029773164167627833,-0.10340638216070744,0.044844290657439445,-0.003936947327950788,0.008858131487889272,-0.0015378700499807767,-0.17279507881584008,0.07972318339100345,-0.007443291041906958,0.09356401384083046,-0.003014225297962322,-0.07972318339100345,-0.044844290657439445,-0.024605920799692427,-0.07972318339100345,-0.007443291041906958,-0.14173010380622836,0.19986159169550174,0.003936947327950788,T15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83066841484053,12.336877617006257]}"
15_0,0.0629911572472126,-0.14769703960015382,0.16000000000000003,0.01574778931180315,-0.029773164167627833,-0.044844290657439445,-0.007443291041906958,0.03844675124951941,0.029773164167627833,0.10340638216070744,0.11374086889657825,0.13016532103037293,-0.3278123798539023,0.05911572472126105,-0.17937716262975778,0.0271280276816609,-0.09356401384083046,0.03543252595155709,-0.2364628988850442,0.041584006151480196,-0.17279507881584008,0.13588619761630144,0.19986159169550174,-0.012056901191849288,-0.05173394848135333,-0.06698961937716265,0.08421376393694734,-0.08421376393694734,-0.3014225297962323,0.2069357939254133,-0.010396001537870049,0.05173394848135333,-0.11374086889657825,-0.0629911572472126,0.0271280276816609,5.536332179930795E-4,-0.16633602460592078,-0.11374086889657825,0.08421376393694734,-0.186082276047674,0.14173010380622836,-0.186082276047674,-0.05536332179930796,0.39369473279507883,-0.10340638216070744,0.004982698961937716,-0.012056901191849288,0.03254133025759323,-0.06698961937716265,-0.0271280276816609,-0.03844675124951941,-0.12456747404844293,0.04822760476739715,-0.03543252595155709,0.04822760476739715,0.05911572472126105,-0.07972318339100345,0.022206843521722412,-0.04822760476739715,-0.05536332179930796,-0.044844290657439445,-0.019930795847750864,0.24415224913494812,-0.11909265667051133,T16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.893642832254,12.336899452877041]}"
16_0,0.01384083044982699,-0.11374086889657825,0.11374086889657825,-0.0629911572472126,-0.1085121107266436,-0.1929104190695886,-0.01574778931180315,0.1929104190695886,0.06698961937716265,0.022206843521722412,-0.019930795847750864,0.017777777777777778,-0.29287197231833906,0.05173394848135333,-0.13016532103037293,-0.024605920799692427,0.044844290657439445,0.05536332179930796,-0.19986159169550174,0.0271280276816609,-0.24415224913494812,0.186082276047674,0.17937716262975778,0.03254133025759323,-0.003014225297962322,0.04822760476739715,0.07535563244905807,-0.05911572472126105,-0.1929104190695886,0.17279507881584008,-0.019930795847750864,0.03844675124951941,-0.10340638216070744,0.010396001537870049,0.15378700499807765,-0.17279507881584008,-0.17937716262975778,0.0015378700499807767,0.17279507881584008,-0.2364628988850442,0.16000000000000003,-0.17937716262975778,-0.14173010380622836,0.3188927335640138,-0.09356401384083046,-0.09842368319876971,-0.05173394848135333,0.22145328719723184,-0.024605920799692427,-0.07972318339100345,0.03254133025759323,-0.06698961937716265,0.017777777777777778,0.07535563244905807,0.14769703960015382,0.05536332179930796,0.06698961937716265,-0.012056901191849288,0.006151480199923107,-0.017777777777777778,-0.019930795847750864,-0.13588619761630144,0.14769703960015382,0.024605920799692427,T17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95624065565065,12.336005584832877]}"
17_0,0.06698961937716265,-0.041584006151480196,0.024605920799692427,0.12456747404844293,-0.03254133025759323,-0.1085121107266436,-0.01574778931180315,0.024605920799692427,0.05173394848135333,0.041584006151480196,0.07111111111111111,0.07111111111111111,-0.34602076124567477,0.07535563244905807,-0.13588619761630144,-0.01574778931180315,-0.0271280276816609,-0.044844290657439445,-0.2761399461745483,-0.008858131487889272,-0.08882737408688965,-0.017777777777777778,0.2599000384467512,0.05536332179930796,-6.151480199923106E-5,0.017777777777777778,0.08421376393694734,-0.16633602460592078,-0.2288965782391388,0.10340638216070744,0.07972318339100345,0.01574778931180315,-0.04822760476739715,-0.08421376393694734,0.06698961937716265,-0.041584006151480196,-0.186082276047674,-0.07535563244905807,2.4605920799692423E-4,-0.2761399461745483,0.13016532103037293,-0.28444444444444444,-0.08882737408688965,0.3553094963475586,-0.0015378700499807767,-0.007443291041906958,-0.024605920799692427,0.1929104190695886,-0.0629911572472126,-2.4605920799692423E-4,0.024605920799692427,-0.2069357939254133,0.07972318339100345,0.05536332179930796,0.17279507881584008,0.029773164167627833,-0.012056901191849288,0.05536332179930796,-0.010396001537870049,-0.09356401384083046,-0.010396001537870049,-0.07535563244905807,0.2069357939254133,-0.008858131487889272,T18,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.0188378843833,12.335368525535642]}"
18_0,0.05173394848135333,-0.11909265667051133,0.022206843521722412,0.06698961937716265,0.044844290657439445,-0.11374086889657825,-0.12456747404844293,0.10340638216070744,0.07111111111111111,0.03844675124951941,0.05536332179930796,0.05173394848135333,-0.3278123798539023,0.11909265667051133,-0.11374086889657825,-0.022206843521722412,0.01384083044982699,-0.041584006151480196,-0.2761399461745483,-0.12456747404844293,-0.08882737408688965,-0.09356401384083046,0.2288965782391388,-0.012056901191849288,-0.09356401384083046,-0.029773164167627833,0.10340638216070744,-0.16633602460592078,-0.2599000384467512,0.1929104190695886,0.0629911572472126,-0.08882737408688965,-0.019930795847750864,-0.05173394848135333,-0.019930795847750864,-0.07972318339100345,-0.05173394848135333,-0.06698961937716265,0.08882737408688965,-0.14173010380622836,0.15378700499807765,-0.29287197231833906,-0.08882737408688965,0.31009611687812383,-0.0271280276816609,-0.08421376393694734,-0.03254133025759323,0.3014225297962323,-0.1085121107266436,-0.07111111111111111,0.04822760476739715,-0.1929104190695886,0.05536332179930796,0.05911572472126105,0.11909265667051133,0.007443291041906958,0.03543252595155709,0.05911572472126105,-0.022206843521722412,-0.03844675124951941,0.019930795847750864,0.006151480199923107,0.16000000000000003,-0.01384083044982699,T19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.08134271681872,12.33498894895823]}"
19_0,-0.03543252595155709,-0.04822760476739715,0.2069357939254133,-0.1085121107266436,-0.03254133025759323,-0.024605920799692427,0.019930795847750864,0.09356401384083046,0.017777777777777778,0.05536332179930796,0.002214532871972318,-0.003936947327950788,-0.24415224913494812,0.09842368319876971,-0.002214532871972318,0.0629911572472126,-0.01384083044982699,0.21413302575932336,-0.16000000000000003,-0.17937716262975778,-0.36472126105344094,0.1085121107266436,0.08421376393694734,-0.05173394848135333,-0.12456747404844293,0.03254133025759323,0.08421376393694734,-0.17937716262975778,-0.186082276047674,0.17937716262975778,0.006151480199923107,0.0271280276816609,0.008858131487889272,0.08421376393694734,0.07111111111111111,-0.08421376393694734,0.04822760476739715,-0.008858131487889272,0.10340638216070744,-0.07972318339100345,0.186082276047674,-0.17279507881584008,-0.2069357939254133,0.2599000384467512,-0.044844290657439445,-0.0629911572472126,-0.11909265667051133,0.16000000000000003,-0.15378700499807765,0.01384083044982699,0.05173394848135333,-0.07111111111111111,-0.05173394848135333,0.07972318339100345,0.19986159169550174,-0.01384083044982699,0.17279507881584008,0.010396001537870049,-0.11374086889657825,-0.2679584775086506,-0.07972318339100345,-0.0271280276816609,0.08421376393694734,-0.06698961937716265,T20,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.1423978986399,12.337498399040747]}"
20_0,-0.019930795847750864,-0.09842368319876971,0.11374086889657825,-0.12456747404844293,-0.15378700499807765,0.05173394848135333,-0.0015378700499807767,0.0271280276816609,-0.002214532871972318,0.05911572472126105,0.04822760476739715,0.0271280276816609,-0.29287197231833906,0.08882737408688965,0.008858131487889272,0.11909265667051133,-0.06698961937716265,0.09356401384083046,-0.14173010380622836,0.041584006151480196,-0.17279507881584008,0.1929104190695886,0.11374086889657825,0.13588619761630144,0.05173394848135333,0.11374086889657825,0.13588619761630144,-0.21413302575932336,-0.2288965782391388,0.28444444444444444,0.044844290657439445,-0.004982698961937716,-0.09842368319876971,0.0271280276816609,0.11909265667051133,0.029773164167627833,-0.09842368319876971,0.14173010380622836,0.21413302575932336,-0.03543252595155709,0.05911572472126105,-0.15378700499807765,-0.15378700499807765,0.3014225297962323,-0.21413302575932336,0.029773164167627833,0.017777777777777778,-0.022206843521722412,-0.11374086889657825,0.07535563244905807,0.11374086889657825,0.03254133025759323,-0.044844290657439445,0.019930795847750864,0.11909265667051133,0.15378700499807765,0.022206843521722412,-0.07111111111111111,-0.024605920799692427,-0.24415224913494812,-0.03844675124951941,0.17279507881584008,0.07111111111111111,0.06698961937716265,T21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.58106282137088,12.400092083701024]}"
21_0,0.019930795847750864,-0.07972318339100345,0.12456747404844293,-0.14769703960015382,-0.186082276047674,2.4605920799692423E-4,0.05173394848135333,0.07111111111111111,-0.010396001537870049,0.08421376393694734,0.012056901191849288,0.0629911572472126,-0.31009611687812383,0.11374086889657825,-0.024605920799692427,0.12456747404844293,-0.05911572472126105,0.06698961937716265,-0.13016532103037293,0.09842368319876971,-0.24415224913494812,0.22145328719723184,0.13016532103037293,0.11374086889657825,0.05536332179930796,0.07972318339100345,0.13016532103037293,-0.14769703960015382,-0.2288965782391388,0.2679584775086506,-0.01574778931180315,0.006151480199923107,-0.14173010380622836,0.024605920799692427,0.16000000000000003,-0.017777777777777778,-0.13588619761630144,0.1085121107266436,0.186082276047674,-0.09842368319876971,0.024605920799692427,-0.11374086889657825,-0.14173010380622836,0.3278123798539023,-0.1929104190695886,0.09842368319876971,-0.007443291041906958,-0.05536332179930796,-0.05536332179930796,0.041584006151480196,0.07111111111111111,0.024605920799692427,-0.03543252595155709,-0.01574778931180315,0.14173010380622836,0.1085121107266436,0.003014225297962322,-0.09356401384083046,-0.0271280276816609,-0.2069357939254133,-0.0629911572472126,0.09842368319876971,0.05536332179930796,0.07972318339100345,T22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64332181998938,12.399722216782793]}"
22_0,0.07111111111111111,-0.09356401384083046,0.11374086889657825,-0.186082276047674,-0.21413302575932336,-0.03844675124951941,0.0629911572472126,0.0629911572472126,0.0271280276816609,0.03254133025759323,0.03254133025759323,0.041584006151480196,-0.3278123798539023,0.08882737408688965,-0.05173394848135333,0.041584006151480196,-0.05911572472126105,0.03254133025759323,-0.12456747404844293,0.09842368319876971,-0.2599000384467512,0.2599000384467512,0.13016532103037293,0.11374086889657825,0.017777777777777778,0.041584006151480196,0.09842368319876971,-0.13588619761630144,-0.22145328719723184,0.28444444444444444,-0.0271280276816609,0.029773164167627833,-0.14769703960015382,0.024605920799692427,0.11374086889657825,-0.004982698961937716,-0.2364628988850442,0.07111111111111111,0.17937716262975778,-0.15378700499807765,0.029773164167627833,-0.07972318339100345,-0.13016532103037293,0.3014225297962323,-0.21413302575932336,0.04822760476739715,-0.05173394848135333,-0.1085121107266436,-0.05536332179930796,0.0271280276816609,0.044844290657439445,0.03543252595155709,-0.017777777777777778,-0.017777777777777778,0.09356401384083046,0.14769703960015382,-0.022206843521722412,-0.08421376393694734,0.01384083044982699,-0.14173010380622836,-0.03844675124951941,0.05911572472126105,0.07535563244905807,0.04822760476739715,T23,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70612993918796,12.399244222989726]}"
23_0,0.01384083044982699,-0.13016532103037293,0.11909265667051133,-0.04822760476739715,-0.15378700499807765,-0.09842368319876971,0.05911572472126105,0.13016532103037293,0.008858131487889272,0.07972318339100345,0.008858131487889272,0.05536332179930796,-0.3278123798539023,0.08882737408688965,-0.13016532103037293,0.03844675124951941,-0.05536332179930796,-0.022206843521722412,-0.13588619761630144,0.08882737408688965,-0.21413302575932336,0.2519646289888504,0.24415224913494812,0.017777777777777778,-0.002214532871972318,0.04822760476739715,0.09842368319876971,-0.0629911572472126,-0.2599000384467512,0.17937716262975778,0.0629911572472126,0.007443291041906958,-0.13016532103037293,-0.03844675124951941,0.13588619761630144,-0.05911572472126105,-0.186082276047674,0.044844290657439445,0.13588619761630144,-0.28444444444444444,0.05911572472126105,-0.13016532103037293,-0.05173394848135333,0.39369473279507883,-0.08882737408688965,0.0271280276816609,-0.10340638216070744,0.003936947327950788,-0.017777777777777778,-0.0015378700499807767,-0.06698961937716265,-0.07972318339100345,0.044844290657439445,0.024605920799692427,0.11909265667051133,0.10340638216070744,-0.05911572472126105,-0.03543252595155709,-0.029773164167627833,-0.1085121107266436,0.008858131487889272,-0.11909265667051133,0.07972318339100345,0.03844675124951941,T24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76866243034033,12.399115065400476]}"
24_0,0.08421376393694734,-0.1085121107266436,0.16000000000000003,0.01384083044982699,-0.07535563244905807,-0.05536332179930796,-0.05911572472126105,0.1085121107266436,-0.01574778931180315,0.1085121107266436,0.029773164167627833,0.041584006151480196,-0.36472126105344094,0.0629911572472126,-0.13588619761630144,0.03844675124951941,-0.012056901191849288,0.01384083044982699,-0.2599000384467512,-0.007443291041906958,-0.2069357939254133,0.09842368319876971,0.2599000384467512,0.07972318339100345,-0.012056901191849288,0.044844290657439445,0.09842368319876971,-0.05911572472126105,-0.21413302575932336,0.16000000000000003,0.05911572472126105,0.008858131487889272,-0.09842368319876971,-0.017777777777777778,0.11374086889657825,-0.05911572472126105,-0.12456747404844293,-0.041584006151480196,0.05911572472126105,-0.2069357939254133,0.12456747404844293,-0.13588619761630144,-0.06698961937716265,0.42377547097270285,0.006151480199923107,-0.05911572472126105,-0.14769703960015382,0.13588619761630144,-0.03543252595155709,-0.012056901191849288,-0.041584006151480196,-0.15378700499807765,0.13016532103037293,0.03844675124951941,0.10340638216070744,0.044844290657439445,-0.0015378700499807767,-0.017777777777777778,-0.041584006151480196,-0.024605920799692427,-0.08421376393694734,-0.13016532103037293,0.19986159169550174,0.07111111111111111,T25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83119093971253,12.398700344987592]}"
25_0,0.12456747404844293,-0.09842368319876971,0.07972318339100345,0.029773164167627833,-0.03844675124951941,-0.13016532103037293,0.002214532871972318,0.05911572472126105,-0.05173394848135333,0.13016532103037293,0.029773164167627833,0.08882737408688965,-0.3553094963475586,0.05911572472126105,-0.14173010380622836,-0.09356401384083046,-0.004982698961937716,-0.024605920799692427,-0.16633602460592078,-0.04822760476739715,-0.07972318339100345,0.05173394848135333,0.3188927335640138,0.0629911572472126,-0.0271280276816609,0.024605920799692427,0.1085121107266436,-0.14769703960015382,-0.186082276047674,0.17279507881584008,0.1085121107266436,-0.07535563244905807,-0.09842368319876971,-0.07972318339100345,0.0271280276816609,-0.10340638216070744,-0.17279507881584008,-0.11374086889657825,0.07972318339100345,-0.24415224913494812,0.17937716262975778,-0.13588619761630144,-0.08882737408688965,0.3553094963475586,-0.01574778931180315,-0.09356401384083046,-0.07111111111111111,0.08882737408688965,-0.05536332179930796,-0.05911572472126105,0.029773164167627833,-0.17279507881584008,0.0629911572472126,0.019930795847750864,0.0629911572472126,0.03543252595155709,-0.04822760476739715,0.03844675124951941,-0.044844290657439445,-0.05173394848135333,-6.151480199923106E-5,-0.21413302575932336,0.2069357939254133,0.10340638216070744,T26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89408298923374,12.397997525553121]}"
